,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308
2057,[C]1[C][C][C]2[C]([C]1)[C]1[C][C][C][C]3[C]1[C]1[C]2[C]2[C]4[C][C][C]5[C][C][C]6[C][C][C]7[C]3[C]([C]3[C]7[C]6[C]5[C]43)[C]21,0,0,0.0588,0.043,0,0.0179,0,0.2767,0.0684,0.0883,0,0,0.3662,0.6009,0,0.7566,0.7547,0,0.1021,2.3324,3.1721,5.2459,1.5087,0,0.9602,61.9718,16.342,4.3628,17.7612,18.3376,24.2315,68.4907,0,30.869,0,4.0466,6.8476,2.7148,27.3616,17.8536,13.9142,14.363,16.5648,0,0,18.0769,2.2906,7.7539,8.9401,0,0,0,16.9039,17.1763,0,14.6964,0,0,12.8983,0,0,2.9576,45.1034,0,8.0876,8.4859,2.2794,3.7832,0,12.95,0,44.1613,9.5433,3.6696,63.3156,0,69.6251,33.2889,15.2759,0,21.2117,0,9.4466,6.0149,5.6902,11.2225,35.5655,0,4.0903,0,0,15.5447,0,0,0,0,0,0,3.9105,0,0,0,0,0,0,0,0,0,6.477,0,0,6.6091,0,0,7.4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,[C]1[C][C][C]2[C]([C]1)[C][C][C]1[C]2[C][C]2[C][C][C]3[C]4[C][C][C][C]5[C]6[C][C][C][C][C]6[C]6[C][C]1[C]2[C]3[C]6[C]54,0,0.0189,0.0741,0.0002,0,0.6229,0,0.0012,0.0022,3.1329,0,2.7165,0,5.5954,0,5.0463,12.3641,8.8342,3.9903,125.6769,133.2505,303.7671,86.1678,0,59.434,56.7136,166.048,0.0872,669.4504,1.1084,11.6762,336.9225,42.9021,0,0,271.6004,96.317,2.2575,0.2353,14.639,0,8.342,60.8723,152.816,74.0164,0,0,0,0,62.3854,0,90.8164,0,0,271.1821,0,2.7742,0,71.8606,0,173.9383,33.0334,0,0,65.8447,55.515,0,34.4998,53.6343,41.154,87.4377,4.2404,16.7878,5.498,0,0,83.0097,35.6845,0,17.7287,30.9474,160.3631,55.572,0,226.3161,31.2498,13.1336,0,0,0,0,30.6787,0,64.1115,0,0,0,36.3542,39.0476,0,0,0,0,0,0,38.4053,11.2442,0,0,0,0,0,28.9774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,[C]1[C][C]2[C][C][C]3[C][C]4[C]5[C][C][C]6[C][C][C]7[C][C][C][C]8[C]7[C]6[C]5[C]8[C]5[C][C][C]6[C]([C]1)[C]2[C]3[C]6[C]45,0,0.0035,0,0.0022,0.0187,0,0.09,0,0.0333,0,0.0447,0,0.1574,0.0102,0.1155,0,0,0.0231,0,0.0565,0,0.627,0.0726,1.2008,0,10.7653,1.4742,10.9787,23.7277,48.3433,48.7082,50.6862,0.354,16.9848,37.4095,2.5287,0,10.5392,0.0243,3.9434,3.4871,0.0786,0.0466,0.4443,0.0056,69.227,14.7691,4.6067,0,0,0.1518,8.5409,0,9.0309,0,1.188,0,2.6578,0,0.8954,0,0,5.3749,2.2542,0,15.5881,13.7986,24.6552,23.0953,30.101,0,0.3685,35.3669,27.8025,73.3545,0,0,38.7193,6.0067,0,64.574,51.4866,0,56.9639,0,0,32.8811,0,0,3.2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4732,0,0,38.5576,0,4.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,[C]1[C][C][C]2[C]([C]1)[C][C][C]1[C]2[C][C][C]2[C]1[C][C]1[C][C][C]3[C]4[C][C][C][C]5[C][C][C]6[C][C]2[C]1[C]3[C]6[C]54,0,0.0175,0.2268,0.001,0.1746,0.0719,0,0.0486,0,0.1042,5.6575,0,0.4947,0,0.3981,0.0559,0,4.6434,1.3921,0,275.9558,0.0014,1.4982,335.9779,296.8671,119.2305,0.4938,429.0737,65.3659,97.272,170,35.1572,27.6179,9.6047,327.6451,3.2289,19.0652,24.6992,0.706,0,0.0975,134.121,0.0118,1.7811,93.7068,0,139.0301,0,0,166.4058,0,150.4932,0,0,0,87.9435,11.3677,8.493,0,276.2678,229.7518,0,0,0,80.3206,15.3764,102.8411,110.6695,0,105.5924,36.2984,4.0679,34.2345,22.283,0,4.7226,0,142.539,1.4808,53.7257,14.0388,0,251.9306,29.5641,368.7502,0,0,0,0,31.5809,0,48.1932,0,0,0,0,0,19.5734,0,0,0,0,0,0,0,39.8683,8.3406,2.6353,0,0,70.4222,0,0,0,0,6.1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,[C]1[C][C][C]2[C]([C]1)[C][C][C]1[C]2[C][C]2[C][C][C]3[C]4[C][C]5[C][C][C][C][C]5[C]5[C][C][C]6[C][C]1[C]2[C]3[C]6[C]54,0.0096,0,0,0.0193,0,0.3842,0.7041,0.0178,0,0,0.4368,6.1602,0,0,3.776,0,125.7197,0,0.0024,2.3555,118.159,138.0512,0.0422,60.0184,2.1546,148.8933,65.767,0.3778,188.3942,45.6142,185.9445,69.3725,0.0107,0,163.6431,0.3996,8.8204,11.2865,1.0997,0.0041,19.3211,9.7474,238.1459,167.2785,0,0,0,15.5747,164.0627,0,0,90.7486,0,0,279.1293,0,25.0354,7.751,54.1985,0,0,157.4867,261.9025,0,11.6265,0,0,28.986,213.1659,0,66.2009,88.8479,0,0,0,119.7796,61.5197,0,81.3489,11.2892,72.3902,178.2769,0,15.2184,223.8918,0,0,0,13.1464,0,8.8491,0,0,0,0,0.561,0,23.4285,0,0,0,0,0,0,6.811,74.4979,9.2372,0,0,0,0,2.1591,37.6069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,[C]1[C][C][C]2[C]([C]1)[C][C][C]1[C]2[C][C]2[C][C][C]3[C]4[C]5[C][C][C][C][C]5[C][C]5[C][C][C]6[C][C]1[C]2[C]3[C]6[C]54,0,0.0016,0,0.1994,0,0.3373,0.2619,0.2123,0,2.2638,0,12.0431,0,0,0.093,1.22,0.0764,0,18.7937,0.2713,4.0761,346.0742,0.1302,81.4147,0,92.3662,0,7.9189,245.5426,75.3699,56.5268,28.9308,0.2638,0,228.3599,46.2791,3.5988,0,28.3293,0.249,0,348.5239,0,0.4817,0,39.4887,0,90.8267,84.4692,0,224.3012,0,0,169.7273,0,0,7.1698,34.1264,62.0742,0,273.283,73.2776,0,110.7983,0,0,0,142.67,0,86.9969,137.2567,0,0,17.8867,18.4139,106.6515,0,41.3664,107.7384,47.8611,1.1485,202,14.2068,0,178.4592,18.4066,0,0,0,0,62.9057,0,0,0,0,0,0,0,23.8809,5.5994,0,0,0,0,87.9656,0,16.352,0,0.9581,0,0,35.8486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,[C]1[C][C][C]2[C]([C]1)[C][C][C]1[C]2[C][C]2[C]3[C][C][C]4[C][C][C]5[C][C][C][C]6[C]5[C]4[C]3[C]6[C]3[C][C][C][C]1[C]23,0,0.0028,0.1055,0,0.0235,0.0318,0,0.0068,0,0.0343,0.0256,0,0,0.3077,0,0.2033,0,0.0485,0,0.2449,0,0.0302,0.02,50.3867,3.9098,53.8584,4.6488,26.957,6.9018,0.1605,81.8333,127.131,0.253,1.012,0,4.5149,35.1453,3.0638,19.7455,0,0.1569,0.0244,14.8982,0.8651,0.0118,0,16.74,0,0,33.0794,0,21.4365,0,1.8731,0,2.7671,24.1389,0,0,0,7.3697,0,7.7577,0,6.2594,2.3983,1.2826,10.3311,9.4946,49.3534,0,23.7913,0,73.3652,23.5639,0,17.1939,0,12.344,30.1878,7.7335,32.7815,0,38.078,40.6981,55.9475,14.084,5.0336,0,0,0,0,0,0,0,0,0,0,0,0,6.865,0,0,0,0,0,0,0,0,47.8073,0,0.7141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,[C]1[C][C][C]2[C]([C]1)[C][C][C]1[C]2[C][C][C]2[C]1[C][C]1[C][C][C][C]3[C]4[C][C][C]5[C][C][C][C][C]5[C]4[C][C]2[C]13,0,0.001,0.0557,0.2038,0.0145,0,0.4838,0.3432,0.2459,0,0.1219,5.5915,1.3958,0,3.5742,18.528,0.5185,0,0.1983,0,181.214,53.5984,0.2535,93.2485,72.1366,65.7399,196.4198,348.857,0.2956,32.546,187.251,0,17.9129,75.6476,54.9228,27.9128,91.1051,0.3363,0,0.0008,35.3398,144.1103,0.0024,0.0855,0,30.3628,40.3282,0,0,17.1381,0,0,184.0441,0,144.0625,0,6.9622,101.3586,0,0,0,22.2822,0,0,18.6385,98.5203,19.5229,0,0,35.1449,125.7354,6.8041,4.2197,0,19.8294,0,0,0,9.9344,1.9451,38.1244,0,29.6626,23.1107,343.1544,28.3888,325.4899,0,0,0,0,0,0,0,0,34.4442,0,23.1121,20.2966,0,0,0,0,0,0,0,15.2887,0,0,0,0,0,126.1481,14.9906,0.8411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,[C]1[C][C][C]2[C]([C]1)[C][C][C]1[C]2[C][C][C]2[C]1[C][C]1[C]3[C][C][C]4[C][C][C][C][C]4[C]3[C][C]3[C][C][C][C]2[C]31,0,0.0562,0.0661,0.0557,0.0401,0,0,0.0841,0.3345,0,6.0161,0.0791,0.0472,14.3346,0,0.0895,18.3839,0,0.5822,0,109.2271,0.0383,29.3264,103.2352,231.1639,19.3038,210.0303,237.9538,66.7528,0.4155,191.7255,0,32.0218,40.334,70.6364,13.1267,75.1185,0.0289,0,0.0573,0,243.3837,0.2113,14.843,0,0,0,49.6334,12.1228,0,0,0,159.4339,0,77.6331,0,143.1222,0,14.6482,0,0,11.2853,0,0,34.1624,117.2153,0,0,24.1898,117.0344,24.9457,0,4.5396,0,22.0744,17.8976,0,0,1.6741,25.3129,21.1383,0,31.1829,2.7034,430.4723,18.3431,0,300.4829,0,0,0,0,0,0,0,33.0789,0,10.5488,20.2504,0,0,0,0,0,0,0,20.963,0,0,0,0,37.4813,0,0,62.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,[C]1[C][C][C]2[C]([C]1)[C][C]1[C]3[C][C][C]4[C]5[C][C][C][C][C]5[C]5[C][C][C][C]6[C]5[C]4[C]3[C]6[C]3[C][C][C][C]2[C]13,0,0.0422,0.0005,0,0.0005,0,0.1569,0.0584,0,0.0559,0,0,0.367,0,0,0.8201,0.0035,0.4285,0,0.0318,0.0068,5.3606,83.0161,0.0004,6.7489,20.7074,0.1695,50.315,11.2822,0.0283,48.8296,139.2186,45.6929,0.0181,0,9.2547,7.7042,0.0233,7.7626,0.2857,0,0.114,12.2091,0.0033,2.302,0,27.2106,0,0,0.343,6.4901,16.4478,0,12.2391,0,0.9069,0,18.0384,0,0,0,0.1604,7.7495,40.5314,0,25.7497,0,2.2892,0,39.4387,0,0.2173,7.4658,17.0844,2.4105,10.8169,12.1436,0,0,9.203,36.6749,3.4654,0.8782,0,5.2507,27.552,19.6502,4.7184,5.6328,0,0,0,0,0,0,0,2.8349,0,0,18.0134,0,0,0,0,0,0,5.6917,0,0,0,14.8432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,[C]1[C][C][C]2[C]([C]1)[C][C]1[C]3[C][C][C]4[C][C][C]5[C]6[C][C][C][C][C]6[C][C]6[C]5[C]4[C]3[C]6[C]3[C][C][C][C]2[C]13,0,0.0104,0,0.0049,0.0013,0.0986,0.0008,0.2062,0,0,0.0548,0,0.0085,0,0.0949,0.7633,0.0031,0.4247,0.0836,0,0.0384,0.7881,0.0134,0,2.7831,9.1957,44.3155,53.7533,2.3082,0.0035,41.6014,113.8505,56.9196,6.079,0.5991,3.6152,20.4852,0.1045,10.5803,0.2602,0,0.0032,15.5494,0.0069,0.7005,0,25.1045,0,0,7.9222,0,7.969,0,4.181,0,8.7051,15.8644,26.8784,0,0,0,0.8738,0,1.6819,42.3303,0,1.0103,0.0954,3.6474,44.7887,72.4953,0,18.715,5.4467,2.5648,0,47.13,54.4664,0,16.1441,65.0422,0,19.4683,0,76.9811,0,12.0969,55.5743,1.4926,0,0,0,0,0,0,0,2.73,0,2.6054,0,0,0,0,0,0,0,0,0,0,33.324,0,2.1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,[C]1[C][C][C]2[C]([C]1)[C]1[C][C][C][C]3[C][C]4[C]5[C][C][C]6[C][C][C]7[C][C][C][C]8[C]7[C]6[C]5[C]8[C]5[C]2[C]([C]31)[C]45,0,0.0017,0.0351,0,0.0468,0,0.2658,0.1746,0.0128,0,0,0,0.1516,0.1327,0,0.6002,0.0957,0.4665,0,0.0911,2.9548,2.4509,3.517,13.6619,3.9728,27.4437,22.8829,3.0929,42.2466,3.523,89.7973,0,15.7053,10.2799,2.9432,2.1161,20.4477,3.297,23.2722,14.8617,0,5.4886,6.3597,37.4946,11.4232,24.4359,0,0,0,14.0547,0,5.7099,14.567,5.8653,0,0,0,0,9.5743,5.8406,0,2.7007,1.7799,0,0,24.5644,17.3867,0,11.9476,0,11.5248,0,46.8793,112.2371,0,1.8822,0.9369,9.7353,6.7159,0,22.0468,0,105.014,0,6.7176,0,29.1822,25.3049,0,18.448,0,0,0,0,0,0,4.1281,0,0,6.6229,0,0,0,0,0,0,0,0,0,38.1377,0,0,0.7612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,[C]1[C][C][C]2[C]([C]1)[C][C][C]1[C]2[C][C][C]2[C]1[C][C][C]1[C]2[C][C]2[C][C][C][C]3[C]4[C][C][C][C][C]4[C][C]1[C]23,0,0.0268,0.007,0.1751,0,0.3868,0.003,0.4341,2.805,0.5867,1.7928,0.2262,0,0,20.1058,0,0.4531,14.1971,0,0,23.4572,21.2977,0.1367,217.4648,118.7015,38.4292,399.7507,26.2537,8.8221,242.1043,69.5837,0,1.3482,3.0024,1.6932,84.2738,106.2522,0.0047,0,0.1929,0,110.6297,21.5313,0.1101,8.7713,0,0,8.6238,0,187.4765,102.3089,0,0,83.6699,0,70.3137,0,0,75.3082,0,0,19.6548,0,58.5411,7.7838,0,0,158.2147,33.4255,2.721,50.053,0,0,13.2387,26.5113,45.998,0,0,0.0325,0,89.8542,0,2.8266,20.116,8.6037,227.0234,0,237.3094,0,0,0,0,0,0,0,20.7014,0,7.7086,14.9032,0,0,0,0,0,0,11.2822,8.78,0,0,0,0,0,118.5732,0,34.5806,6.3362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,[C]1[C][C][C]2[C]([C]1)[C][C]1[C][C][C]3[C]4[C]5[C][C][C]6[C][C][C]7[C][C][C]8[C]9[C]7[C]6[C]5[C]9[C]5[C]8[C]2[C]1[C]3[C]45,0,0,0.0334,0.0141,0,0.017,0.0398,0,0,0.2506,0,0.3289,0,0.1904,0,0.1175,1.1642,0.3457,0,0.2593,2.2611,1.9852,1.2528,1.8681,6.5089,18.7094,18.8059,22.524,37.0279,36.5311,67.0152,0,18.8071,28.3346,0,24.7138,22.5733,6.983,19.0156,22.8693,0,23.4354,5.4176,13.9153,6.9636,0,15.8687,0,0,7.9612,0,0,12.5341,0,13.7058,16.6802,8.4557,0,0,14.4721,0,29.5909,0,7.8868,0,4.1029,2.5425,5.3215,0,10.3403,20.442,30.0741,30.8649,54.0002,2.254,0,66.2288,0,9.496,10.7186,20.0307,0,0,0,59.5167,2.4813,14.4896,0,0,0,17.9144,0,0,0,0,0,8.1554,0,0,0,0,0,0,0,0,0,0,6.2938,0,0,0,8.4642,0,0,7.3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
